	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	subgraph	harmonic
237	238	0.3767123287671233	0.0	0.26432903870089447	0.1508065367541025	0.29415159117327205	0.4587342377868816	0.6132738809809637	0.7447459899793445	0.2764510268991647	0.5654135338345864	0.08823039387772541	0.5791001451378852
238	239	0.11643835616438356	1.0	0.06218625954661349	0.002381462047156478	0.026426635507348355	0.6817724213064502	0.2844214608920492	0.3831898473658497	0.0744437266359662	0.5614035087719298	0.0009097067955416388	0.27648766328012986
239	240	0.3561643835616438	0.0	0.2957491696893543	0.09906795414787088	0.2327296270877614	0.5453553225021066	0.5870503597122301	0.7260601109858038	0.31896678309060816	0.5626834381551362	0.05563242882402241	0.5573294629898453
240	241	0.14383561643835616	0.0	0.0681519206763148	0.008374711911772643	0.05614351002382928	0.4217444558011515	0.4233429170875749	0.4434040337473876	0.0786582718014648	0.5122529644268774	0.0035873378938865515	0.3773584905660463
241	242	0.5753424657534245	0.0	0.3758474031683129	0.41343290654645964	0.5245952514637136	0.4806018889121219	0.7419972640218879	0.868284430668455	0.3839465552177238	0.6129685362517099	0.2772426848947713	0.7227866473149516
242	243	0.3835616438356164	0.0	0.31596035543575013	0.09485435843662166	0.22514050250651022	0.5378700155638251	0.6132738809809637	0.7482726247972675	0.3374735530611156	0.5611615245009074	0.052124179005434305	0.5820029027576241
243	244	0.4315068493150685	0.0	0.2426702625523235	0.15483905114348614	0.2977920543524838	0.6307838610247507	0.6523905253037321	0.7844490921269414	0.25543650732775885	0.6328846153846154	0.09040243684209467	0.6211901306240963
244	245	0.21232876712328766	0.0	0.2812734191615452	0.012052795855563365	0.06496934651477446	0.6935789161669113	0.49382716049382713	0.5593512886650851	0.312903456331859	0.3909090909090909	0.0047197145095646655	0.4470246734397745
245	246	0.5684931506849316	0.0	0.36682850954036955	0.404213232581865	0.5192822336062846	0.390771830300775	0.7419972640218879	0.864312631039774	0.39255112870008024	0.6211764705882353	0.27170806767460065	0.7198838896952127
246	247	0.773972602739726	0.0	0.34962233386479374	0.720375988529682	0.7600350980046858	0.626185179180606	0.8360936607652771	0.9431560036604696	0.35531424197067224	0.6410983981693364	0.5791478888944972	0.846153846153848
247	248	0.2602739726027397	0.0	0.48004451468673404	0.012452923074404983	0.06499804117405909	0.09043681883896787	0.5899304966943548	0.6246874628652448	0.5260723030820892	0.32307692307692304	0.004724093853951058	0.5181422351233711
248	249	0.6712328767123288	0.0	0.21396738774033483	0.541731098570797	0.6247462272986349	0.5015147365517368	0.7453416149068324	0.9075761889232776	0.2188943901595939	0.6843636363636364	0.39224425243190353	0.7648766328011642
249	250	0.7397260273972601	0.0	0.2592417432726327	0.6408386629951446	0.6997926778531541	0.581207516605754	0.7932773109243696	0.9319799678815941	0.262313977743029	0.6407339449541284	0.49144449055856193	0.8142235123367225
250	251	0.6232876712328768	0.0	0.28220560652996696	0.42453268258679205	0.5346734291266407	0.5801380138968145	0.7520615722924684	0.8883202816993285	0.28799858591768374	0.6431977559607294	0.2879295724948928	0.747460087082731
251	252	0.4520547945205479	0.0	0.31526203573064776	0.27554252389863415	0.4131325033703047	0.46656680054003735	0.6311418685121106	0.7995562844793831	0.316634133240305	0.6389815627743635	0.1726718349683636	0.6197387518142279
252	253	0.5342465753424657	0.0	0.6170453988694774	0.33751026400004847	0.4617606235147329	0.446977146106998	0.728722922142663	0.847556763114824	0.6210378988432973	0.5597468354430379	0.21526327577311757	0.6995645863570414
253	254	0.4657534246575342	0.0	0.14819157395671892	0.3142385776590933	0.4492019321534973	0.6955840715829669	0.6132738809809637	0.8085138965685423	0.1553234865978311	0.679751552795031	0.20381106535262772	0.6168359941944899
254	255	0.3424657534246575	0.0	0.33782570634074227	0.06091688186494685	0.17490911796363237	0.6619958098217584	0.5841784989858012	0.7137307379045679	0.358914907691135	0.5212669683257919	0.03178021248563839	0.5500725689404984
255	256	0.21232876712328766	0.0	0.09287327036298888	0.01116111632934833	0.06756247958936544	0.5596248667117629	0.4757033248081841	0.5619920032987702	0.10206761261913021	0.6204545454545455	0.005081580956416492	0.43686502177068953
